,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,Game,Player Position
818,Matchweek 17,Sat,02/11/2019,15:00 (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,19,Sunderland,Aiden McGeady,19907.00,7.50,86.00,5.00,2.00,,0.00,0.00,0.00,31.00,0.00,83.00,3.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,Southend United 02/11/2019,MID
819,Matchweek 19,Sat,23/11/2019,15:00 (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,19,Sunderland,Aiden McGeady,19907.00,7.30,90.00,4.00,2.00,,0.00,0.00,0.00,38.00,0.00,80.00,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00,Coventry City 23/11/2019,MID
820,Matchweek 7,Tue,26/11/2019,19:45 (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,19,Sunderland,Aiden McGeady,19907.00,7.20,90.00,1.00,1.00,,0.00,0.00,1.00,26.00,3.00,78.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,Burton Albion 26/11/2019,MID
821,Matchweek 21,Sat,14/12/2019,15:00 (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Blackpool 14/12/2019,MID
822,Matchweek 23,Thu,26/12/2019,15:00 (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,MID
823,Matchweek 25,Wed,01/01/2020,15:00 (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,MID
824,Matchweek 24,Sun,29/12/2019,15:00 (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,MID
825,Matchweek 26,Sat,04/01/2020,15:00 (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,MID
826,Matchweek 27,Sat,11/01/2020,15:00 (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,MID
827,Matchweek 29,Fri,24/01/2020,19:45 (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,MID
828,Matchweek 30,Wed,29/01/2020,19:45 (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Aiden McGeady,19907.00,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,MID
