,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,Game,Player Position
521,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,28,Sunderland,Laurens De Bock,8693,6,65,1,1,,0,0,0,19,1,67,0,1,2,0,0,0,0,1,0,2,0,0,0,Lincoln City 05/10/2019,DF
522,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,28,Sunderland,Laurens De Bock,8693,6.9,90,1,1,,0,0,0,22,0,66,4,0,0,0,0,0,0,1,2,0,0,0,0,Gillingham 07/12/2019,DF
523,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,DF
524,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,DF
525,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,DF
526,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,DF
527,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 19/10/2019,DF
528,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 22/10/2019,DF
529,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Shrewsbury 26/10/2019,DF
530,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Southend United 02/11/2019,DF
531,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Coventry City 23/11/2019,DF
532,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Burton Albion 26/11/2019,DF
533,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,28,Sunderland,Laurens De Bock,8693,7.1,90,0,0,,0,0,0,38,0,76,4,1,2,0,0,0,0,1,0,1,0,0,0,Blackpool 14/12/2019,DF
534,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,28,Sunderland,Laurens De Bock,8693,6.9,17,0,0,,0,0,0,13,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Bolton 26/12/2019,DF
535,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,DF
536,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,DF
537,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,DF
538,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,DF
539,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,DF
540,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,DF
541,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,DF
542,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,DF
543,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Laurens De Bock,8693,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,DF
544,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 10/08/2019,GK
545,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 17/08/2019,GK
546,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 20/08/2019,GK
547,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,AFC Wimbledon 24/08/2019,GK
548,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,P'borough Utd 31/08/2019,GK
549,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Acc'ton Stanley 14/09/2019,GK
550,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Rotherham Utd 17/09/2019,GK
551,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 21/09/2019,GK
552,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 28/09/2019,GK
553,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 05/10/2019,GK
554,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Gillingham 07/12/2019,GK
555,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,GK
556,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,GK
557,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,GK
558,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,GK
559,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,16,Sunderland,Lee Burge,19977,7.2,90,0,0,,1,0,0,19,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,Wycombe 19/10/2019,GK
560,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,16,Sunderland,Lee Burge,19977,7.4,90,0,0,,0,0,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,Tranmere Rovers 22/10/2019,GK
561,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,16,Sunderland,Lee Burge,19977,6.5,45,0,0,,1,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,Shrewsbury 26/10/2019,GK
562,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Southend United 02/11/2019,GK
563,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,16,Sunderland,Lee Burge,19977,7.3,90,0,0,,1,0,0,15,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,Coventry City 23/11/2019,GK
564,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,16,Sunderland,Lee Burge,19977,6.3,90,0,0,,2,0,0,18,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,Burton Albion 26/11/2019,GK
565,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Blackpool 14/12/2019,GK
566,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,GK
567,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,GK
568,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,GK
569,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,GK
570,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,GK
571,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,GK
572,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,GK
573,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,GK
574,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,GK
575,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Lee Burge,19977,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,GK
576,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,13,Sunderland,Luke O'Nien,19911,6.4,90,0,0,,0,0,0,32,0,72,0,1,0,0,0,1,1,1,3,2,0,0,0,Ipswich Town 10/08/2019,DF
577,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,13,Sunderland,Luke O'Nien,19911,6.4,90,0,0,,0,0,0,19,0,70,1,0,0,0,0,0,0,0,0,3,0,0,0,Portsmouth 17/08/2019,DF
578,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,13,Sunderland,Luke O'Nien,19911,7,90,0,0,,0,1,0,31,2,70,2,0,1,0,0,0,0,0,1,1,0,1,0,Rochdale 20/08/2019,DF
579,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,13,Sunderland,Luke O'Nien,19911,7.1,90,0,0,,0,1,0,66,2,79,0,1,0,0,0,0,0,0,1,0,0,0,0,AFC Wimbledon 24/08/2019,DF
580,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,13,Sunderland,Luke O'Nien,19911,5.8,71,0,0,,0,0,0,35,0,79,0,0,1,0,0,0,0,0,1,0,1,0,0,P'borough Utd 31/08/2019,DF
581,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,13,Sunderland,Luke O'Nien,19911,6.5,90,1,0,,0,0,0,22,0,78,1,0,1,0,0,0,0,0,3,4,0,0,0,Acc'ton Stanley 14/09/2019,DF
582,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,13,Sunderland,Luke O'Nien,19911,6.6,60,1,0,,0,0,0,19,1,54,1,0,3,0,0,0,0,0,2,8,0,0,0,Rotherham Utd 17/09/2019,DF
583,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,13,Sunderland,Luke O'Nien,19911,6.7,45,1,0,,0,0,0,36,0,69,0,0,0,0,0,0,0,1,0,2,0,0,0,Bolton 21/09/2019,DF
584,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,13,Sunderland,Luke O'Nien,19911,7.5,90,3,2,,0,0,1,34,1,81,1,0,0,0,0,1,0,0,3,4,0,1,0,MK Dons 28/09/2019,DF
585,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,13,Sunderland,Luke O'Nien,19911,6.6,90,1,0,,0,0,0,24,1,68,2,0,1,0,0,0,0,0,5,2,0,0,0,Lincoln City 05/10/2019,DF
586,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,13,Sunderland,Luke O'Nien,19911,7.1,90,1,1,,0,0,0,24,1,77,1,0,2,0,0,1,1,0,2,0,0,0,0,Gillingham 07/12/2019,DF
587,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,13,Sunderland,Luke O'Nien,19911,7.5,90,4,0,,0,0,0,24,2,85,4,1,2,0,0,0,0,0,2,2,0,0,0,MK Dons 18/01/2020,DF
588,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,13,Sunderland,Luke O'Nien,19911,7.2,90,1,0,1,0,0,0,52,1,86,0,0,1,0,0,0,0,0,0,0,0,0,0,Fleetwood Town 25/02/2020,DF
589,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,13,Sunderland,Luke O'Nien,19911,7.5,90,5,2,,0,0,1,37,0,80,2,0,0,0,0,0,0,1,1,2,0,0,0,Bristol Rovers 22/02/2020,DF
590,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,13,Sunderland,Luke O'Nien,19911,7.3,90,1,1,,0,0,0,25,1,67,3,1,2,0,0,0,0,0,1,0,0,0,0,Oxford United 15/02/2020,DF
591,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,13,Sunderland,Luke O'Nien,19911,6.7,90,0,0,,0,0,0,19,0,59,0,0,3,0,0,0,0,0,3,3,0,0,0,Wycombe 19/10/2019,DF
592,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,13,Sunderland,Luke O'Nien,19911,8.1,90,1,1,,0,0,1,46,1,80,2,0,0,0,0,0,0,0,4,1,0,0,0,Tranmere Rovers 22/10/2019,DF
593,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,13,Sunderland,Luke O'Nien,19911,6.8,90,1,0,,0,0,0,36,1,72,1,0,1,0,0,0,0,0,0,0,0,0,0,Shrewsbury 26/10/2019,DF
594,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,13,Sunderland,Luke O'Nien,19911,7.8,90,2,2,,0,0,1,39,2,81,1,0,1,0,0,0,0,0,3,0,0,1,0,Southend United 02/11/2019,DF
595,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,13,Sunderland,Luke O'Nien,19911,6.9,90,0,0,,0,0,0,52,1,82,1,0,2,0,0,0,0,2,2,1,0,0,0,Coventry City 23/11/2019,DF
596,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,13,Sunderland,Luke O'Nien,19911,7.4,90,2,2,,0,0,0,36,1,76,1,0,2,0,0,0,0,0,4,6,0,0,0,Burton Albion 26/11/2019,DF
597,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,13,Sunderland,Luke O'Nien,19911,6.6,90,0,0,,0,0,0,31,1,72,2,0,2,0,0,0,0,1,3,1,0,0,0,Blackpool 14/12/2019,DF
598,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,13,Sunderland,Luke O'Nien,19911,7.4,90,3,1,1,0,0,0,24,1,75,2,0,1,0,0,0,0,1,4,2,0,0,0,Bolton 26/12/2019,DF
599,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,13,Sunderland,Luke O'Nien,19911,7,90,2,0,,0,0,0,37,2,84,2,0,1,0,0,3,1,1,0,0,0,0,0,Fleetwood Town 01/01/2020,DF
600,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,13,Sunderland,Luke O'Nien,19911,7.5,90,1,1,1,0,0,0,36,1,76,5,0,2,0,0,0,0,0,2,0,0,0,0,Doncaster 29/12/2019,DF
601,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,13,Sunderland,Luke O'Nien,19911,7.2,90,2,0,,0,0,0,36,1,80,2,1,1,0,0,1,1,2,4,4,0,1,0,Lincoln City 04/01/2020,DF
602,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,13,Sunderland,Luke O'Nien,19911,7.1,90,0,0,1,0,0,0,23,2,67,2,0,1,0,0,0,0,0,2,2,0,0,0,Wycombe 11/01/2020,DF
603,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,13,Sunderland,Luke O'Nien,19911,7.7,90,2,1,,0,0,0,37,2,74,4,0,1,0,0,2,0,0,1,0,0,0,0,Doncaster 24/01/2020,DF
604,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,13,Sunderland,Luke O'Nien,19911,7.2,90,0,0,,0,0,0,28,1,58,1,0,2,0,0,1,1,1,3,0,0,0,0,Tranmere Rovers 29/01/2020,DF
605,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,13,Sunderland,Luke O'Nien,19911,7.1,90,2,1,,0,0,0,19,0,57,1,0,2,0,0,0,0,0,0,3,0,0,0,Portsmouth 01/02/2020,DF
606,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,13,Sunderland,Luke O'Nien,19911,7,90,1,0,,0,0,0,38,1,73,1,1,2,0,0,1,0,0,3,2,0,1,0,Ipswich Town 08/02/2020,DF
607,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,13,Sunderland,Luke O'Nien,19911,7.5,90,4,3,1,0,0,0,55,2,78,3,0,1,0,0,1,1,2,3,3,0,0,0,Rochdale 11/02/2020,DF
608,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,11,Sunderland,Lynden Gooch,19901,7.1,90,3,1,,0,0,1,22,0,71,0,0,0,0,0,1,1,1,0,2,0,0,0,Ipswich Town 10/08/2019,MID
609,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,11,Sunderland,Lynden Gooch,19901,6.1,90,0,0,,0,0,0,16,2,84,1,0,0,0,0,2,2,1,2,0,0,0,0,Portsmouth 17/08/2019,MID
